NAME	T	E	MMIP	Mheft-nf	UMIP	Uheft-nf	S	M
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s015"	7	10	92.945698	92.945698	78675	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s020"	7	10	90.005014	90.005014	92287	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s021"	7	10	76.695536	76.695536	22380	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s069"	7	10	48.612618	48.612618	127657	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s068"	7	10	80.453454	80.453454	207713	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s057"	7	10	48.693145	58.827892	172031	46000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s056"	7	10	79.646118	79.646118	102597	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s074"	7	10	74.193079	74.193080	102181	45000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s075"	7	10	60.294466	60.294466	62911	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s003"	7	10	95.527289	95.527289	55535	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s002"	7	10	84.203066	84.203066	79937	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s091"	7	10	77.232893	77.232893	132963	44000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s090"	7	10	97.014456	97.014456	331283	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s037"	7	10	70.515634	70.515634	25601	47000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s036"	7	10	68.145801	68.145801	15748	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s040"	7	10	69.409254	69.409255	26862	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s041"	7	10	67.024130	67.024130	24842	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s100"	7	10	68.025183	68.025182	59868	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s009"	7	10	100.329897	100.329897	67249	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s008"	7	10	117.196938	117.196938	105373	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s073"	7	10	69.294664	69.294664	110370	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s072"	7	10	109.218362	109.218362	346270	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s096"	7	10	50.451165	50.451165	100855	44000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s097"	7	10	49.949153	49.949152	76820	45000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s004"	7	10	91.939718	122.925726	47949	42000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s005"	7	10	93.373485	93.373485	58146	40000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s079"	7	10	65.988425	65.988425	123962	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s078"	7	10	44.504769	44.504770	87204	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s030"	7	10	63.741201	63.741201	32752	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s031"	7	10	82.073772	82.073772	42301	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s047"	7	10	66.055006	66.055006	21557	43000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s046"	7	10	105.097742	105.097742	82152	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s064"	7	10	57.986445	57.986445	47801	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s065"	7	10	99.241246	99.241246	435017	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s013"	7	10	63.682337	63.682337	11306	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s012"	7	10	52.991866	52.991865	34757	41000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s081"	7	10	89.391694	89.391695	129312	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s080"	7	10	88.462717	88.462717	33774	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s027"	7	10	74.456893	74.456893	9992	47000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s026"	7	10	85.226599	85.226600	21152	44000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s019"	7	10	91.448080	117.505019	44229	41000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s018"	7	10	64.540314	64.540314	17125	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s050"	7	10	65.670111	65.670111	4758	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s051"	7	10	72.068268	72.068268	10774	41000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s034"	7	11	146.598575	146.598574	9547	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s035"	7	11	96.608844	117.094979	4700	43000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s043"	7	11	146.824244	146.824245	4057	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s042"	7	11	142.641572	176.846471	7393	44000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s098"	7	11	116.056204	116.056205	8708	46000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s099"	7	11	141.133923	141.133922	8799	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s077"	7	11	100.624249	100.624250	2835	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s076"	7	11	106.884266	106.884266	3077	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s001"	7	11	122.769456	122.769456	21006	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s092"	7	12	106.863798	106.863798	2031	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s093"	7	11	190.081510	190.081510	7966	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s049"	7	11	195.369240	195.369240	9263	47000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s048"	7	11	128.448528	128.448530	7834	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s023"	7	11	153.324276	153.324276	7788	43000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s022"	7	11	166.518734	166.518733	9117	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s054"	7	11	125.919793	125.919794	2967	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s055"	7	11	155.270997	169.549616	7040	42000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s060"	7	12	157.386105	157.386105	5392	45000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s061"	7	11	164.203494	164.203493	12990	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s029"	7	11	125.228095	125.228095	8711	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s028"	7	11	166.464694	166.464694	10289	41000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s085"	7	11	80.304838	80.304839	3496	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s084"	7	11	171.943682	194.637674	5980	46000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s017"	7	11	136.184749	136.184750	8160	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s016"	7	11	157.434874	157.434874	8995	41000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s024"	7	11	146.887540	146.887541	10272	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s025"	7	11	138.038772	138.038772	11131	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s088"	7	11	121.775432	121.775432	8031	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s089"	7	12	112.268296	140.569902	5902	47000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s053"	7	12	118.810193	118.810194	6571	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s052"	7	11	91.429768	110.507801	5240	45000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s067"	7	12	107.469590	107.469590	5401	48000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s066"	7	11	133.689099	133.689101	13441	41000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s059"	7	12	128.792762	128.792762	3515	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s058"	7	11	141.625737	141.625736	6197	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s010"	7	11	128.733886	128.733886	6316	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s011"	7	11	140.433916	140.433916	4159	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s082"	7	11	136.846406	136.846406	6414	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s083"	7	11	199.148993	199.148994	7992	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s033"	7	11	169.691730	169.691729	7917	46000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s032"	7	11	130.527907	130.527908	11009	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s044"	7	11	163.536417	163.536417	5390	45000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s045"	7	11	139.402361	139.402360	6060	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s039"	7	11	150.325406	150.325406	6839	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s038"	7	11	182.478645	182.478646	7098	49000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s070"	7	11	154.239545	154.239545	7410	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s071"	7	12	147.814133	147.814133	7052	46000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s095"	7	11	124.706221	124.706222	9498	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s094"	7	11	133.076805	133.076804	6197	43000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s007"	7	12	99.495673	99.495674	4455	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s006"	7	11	127.458243	127.458242	6843	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s063"	7	12	133.982312	163.467378	4200	42000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s062"	7	11	123.195025	154.148583	8017	42000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s086"	7	12	128.186740	128.186740	4250	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s087"	7	11	129.972592	129.972592	7841	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s014"	7	12	103.660942	103.660942	4514	48000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s015"	7	11	162.872497	162.872498	11978	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s020"	7	11	113.162302	113.162302	7195	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s021"	7	11	163.287948	163.287948	8365	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s069"	7	12	76.319002	76.319002	8291	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s068"	7	11	133.934139	133.934139	7714	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s057"	7	12	72.135212	72.135211	8215	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s056"	7	11	146.424670	146.424670	7615	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s074"	7	12	141.843572	141.843573	7563	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s075"	7	11	138.261915	138.261915	7229	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s003"	7	11	160.386044	160.386044	5632	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s002"	7	11	143.548717	143.548717	8012	45000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s091"	7	12	110.175519	110.175519	5035	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s090"	7	11	158.670505	158.670505	8268	46000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s037"	7	12	132.954791	149.754739	11572	43000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s036"	7	11	161.815065	161.815065	6975	44000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s040"	7	11	156.659518	156.659519	6140	46000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s041"	7	11	142.636267	142.636267	9382	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s100"	7	11	156.367357	156.367356	3946	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s009"	7	11	164.308367	164.308367	6652	47000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s008"	7	11	190.618907	190.618907	10256	45000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s073"	7	11	156.358102	156.358103	8293	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s072"	7	11	185.924081	185.924081	7978	49000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s096"	7	11	109.317365	109.317364	6092	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s097"	7	11	88.431830	103.877528	5926	44000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s004"	7	11	205.452913	205.452914	8046	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s005"	7	12	119.892966	119.892966	4121	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s079"	7	11	120.296047	136.492831	4489	42000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s078"	7	11	105.206053	105.206054	9248	49000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s030"	7	12	109.494060	109.494060	7542	44000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s031"	7	11	196.629992	196.629993	3741	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s047"	7	11	122.700452	151.607914	3640	45000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s046"	7	11	185.081074	185.081074	8451	45000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s064"	7	11	130.970845	130.970845	5187	43000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s065"	7	11	139.799101	155.972569	3994	43000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s013"	7	11	155.656691	155.656690	8181	46000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s012"	7	11	110.294546	110.294545	7929	42000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s081"	7	11	163.119489	163.119489	6295	47000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s080"	7	12	147.612795	147.612795	7270	47000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s027"	7	11	157.084078	157.084078	9250	42000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s026"	7	11	161.596701	175.053289	5585	47000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s019"	7	11	160.860027	192.534482	6758	41000	false	false
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s018"	7	11	129.324517	129.324516	2425	43000	true	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s050"	7	11	161.662125	161.662125	3348	47000	false	true
"xc7s25 t07 e009 r0.1 R0.5 d10.0 D50.0 s051"	7	11	170.269693	170.269693	14122	48000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s034"	7	12	146.598575	146.598574	9421	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s035"	7	12	117.094978	117.094979	3847	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s043"	7	12	146.824244	146.824245	4098	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s042"	7	12	176.846470	176.846471	8694	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s098"	7	12	116.056204	116.056205	8329	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s099"	7	12	141.133923	141.133922	8472	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s077"	7	12	100.624249	100.624250	2845	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s076"	7	12	138.485911	138.485911	10734	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s001"	7	12	146.509497	146.509497	15332	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s092"	7	12	119.483786	119.483786	4250	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s093"	7	12	190.081510	190.081510	8046	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s049"	7	12	195.369240	195.369240	9301	49000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s048"	7	12	128.448528	128.448530	7867	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s023"	7	12	153.324276	153.324276	7840	44000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s022"	7	12	166.518734	166.518733	9156	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s054"	7	12	125.919793	125.919794	2950	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s055"	7	12	169.549615	169.549616	8930	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s060"	7	12	172.672246	172.672246	8675	44000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s061"	7	12	164.203494	164.203493	9541	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s029"	7	12	125.228095	125.228095	8599	44000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s028"	7	12	166.464694	166.464694	10144	43000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s085"	7	12	101.186056	101.186057	7365	44000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s084"	7	12	194.637674	194.637674	6507	43000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s017"	7	12	136.184749	136.184750	8176	42000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s016"	7	12	157.434874	157.434874	9060	43000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s024"	7	12	146.887540	146.887541	4622	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s025"	7	12	138.038772	138.038772	10861	49000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s088"	7	12	121.775432	121.775432	8043	42000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s089"	7	12	140.569901	140.569902	8458	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s053"	7	12	135.946644	135.946645	5128	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s052"	7	12	110.507801	110.507801	5991	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s067"	7	12	121.419311	121.419312	10983	41000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s066"	7	12	133.689099	133.689101	13529	48000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s059"	7	12	147.449059	147.449059	3886	42000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s058"	7	12	141.625737	141.625736	8005	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s010"	7	12	141.378173	141.378173	7553	48000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s011"	7	12	140.433916	140.433916	3638	44000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s082"	7	12	136.846406	136.846406	6414	44000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s083"	7	12	199.148993	199.148994	8405	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s033"	7	12	169.691730	169.691729	5657	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s032"	7	12	130.527907	130.527908	9318	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s044"	7	12	163.536417	163.536417	5406	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s045"	7	12	139.402361	139.402360	6059	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s039"	7	12	161.841697	161.841697	9137	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s038"	7	12	182.478645	182.478646	7271	42000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s070"	7	12	154.239545	154.239545	8502	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s071"	7	12	158.797024	158.797024	6750	44000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s095"	7	12	124.706221	124.706222	9440	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s094"	7	12	133.076805	133.076804	10512	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s007"	7	12	122.689250	122.689251	4043	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s006"	7	12	156.714973	156.714973	7034	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s063"	7	12	163.467378	163.467378	8514	46000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s062"	7	12	154.148583	154.148583	7947	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s086"	7	12	158.344483	158.344483	10491	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s087"	7	12	129.972592	129.972592	4776	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s014"	7	12	117.418880	117.418880	7763	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s015"	7	12	162.872497	162.872498	8439	46000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s020"	7	12	137.916973	137.916973	5943	43000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s021"	7	12	163.287948	163.287948	5820	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s069"	7	12	86.793861	86.793861	11933	44000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s068"	7	12	133.934139	133.934139	6944	44000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s057"	7	12	85.220931	85.220931	7954	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s056"	7	12	179.362283	179.362282	6804	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s074"	7	12	153.429448	153.429448	5093	46000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s075"	7	12	138.261915	138.261915	7274	48000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s003"	7	12	160.386044	160.386044	5704	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s002"	7	12	143.548717	143.548717	9832	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s091"	7	12	144.478218	144.478218	7111	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s090"	7	12	158.670505	158.670505	8170	43000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s037"	7	12	149.754739	149.754739	6808	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s036"	7	12	161.815065	161.815065	7139	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s040"	7	12	156.659518	156.659519	7251	42000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s041"	7	12	142.636267	142.636267	9385	47000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s100"	7	12	156.367357	156.367356	3701	44000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s009"	7	12	164.308367	164.308367	6678	46000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s008"	7	12	190.618907	190.618907	10200	45000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s073"	7	12	156.358102	156.358103	8314	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s072"	7	12	185.924081	185.924081	8765	46000	false	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s096"	7	12	109.317365	109.317364	6205	41000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s097"	7	12	103.877529	103.877528	4836	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s004"	7	12	205.452913	205.452914	6926	43000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s005"	7	12	151.583864	151.583864	7774	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s079"	7	12	136.492830	136.492831	7099	47000	true	true
"xc7s25 t07 e010 r0.1 R0.5 d10.0 D50.0 s078"	7	12	105.206053	105.206054	9314	49000	false	true
